Country,Proj_Area,District,Cluster,Village,Group_Name,date_registered,Groups,Trees
UG,Kanungu,,Nyakabungo,Kijubwe,Abamwe kiruruma group,3/29/2021 8:08,1,714
UG,Soroti,Soroti,Ogera,Kikota,Abarata kere tpg kikota,3/29/2021 8:08,1,22
UG,Kanungu,Uganda - Kanungu,Nyakabungo,Kishororo,Entuguka kishororo group,3/29/2021 8:08,1,3698
UG,Kanungu,Uganda - Kanungu,Nyakabungo,Kishororo,Kacwampale tuhinge emiti,3/29/2021 8:08,1,736
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Kamukiroce self group,8/16/2019 12:00,1,234
UG,Kanungu,Uganda - Kanungu,Nyakabungo,KITOJO,Butagasi tree planting group,3/29/2021 8:08,1,3477
UG,Kanungu,Uganda - Kanungu,Nyakabungo,KITOJO,Mirindi tree planting group,3/29/2021 8:08,1,378
KE,Machakos,Kenya - Mbeere South,Kilango,Kituneni,Kooni,3/29/2021 8:08,1,104
KE,Machakos,Kenya - Mbeere South,Kilango,Kituneni,Makongeni,3/29/2021 8:08,1,369
KE,Machakos,Kenya - Mbeere South,Kilango,Kituneni,Mavato,3/29/2021 8:08,1,60
UG,Kanungu,,Nyakabungo,KYAMBOGO,Kyambogo bakyara tukore,3/29/2021 8:08,1,5064
KE,Meru,Kirinyaga,Kianyaga,Kiangogo,KiANGOGO,6/14/2019 0:00,1,315
UG,Kanungu,Uganda - Kanungu,Nyakabungo,Mabare,Kyenjojo group tuhenje emiti,3/29/2021 8:08,1,2077
UG,Kanungu,Uganda - Kanungu,Katebire,Makanga,Makanga Tree Planters,3/29/2021 8:08,1,29
KE,Machakos,Kenya - Mbeere South,Kilango,Ndivuni,Good will,3/29/2021 8:08,1,213
KE,Machakos,Kenya - Mbeere South,Kilango,Ngelani,Kyeni Kya Ngelani,3/29/2021 8:08,1,245
KE,Machakos,Kenya - Mbeere South,Kilango,Ngelani,Ndivu,3/29/2021 8:08,1,219
KE,Machakos,Kenya - Mbeere South,Kilango,Ngelani,Woni,3/29/2021 8:08,1,56
UG,Soroti,Soroti,Arapai,Ogorai,Ogorai farmers association,3/29/2021 8:08,1,602
UG,Soroti,Soroti,Obule,Ojolai village otubet parish,Ojolai village environment conservation group,3/29/2021 8:08,1,281
UG,Kabale,Uganda - Kabale,Karengyere,Shajare,Karegyere afforestation famers,3/29/2021 8:08,1,497
UG,Lira,Uganda - Lira,Rwot ber,Te.ilwa B,Owiny Oruu,3/29/2021 8:08,1,1600
UG,Soroti,Soroti,Obule,Alokodum,Ekeunos Tree Planters,3/29/2021 8:08,1,790
KE,Muranga,Kenya - Nyeri North,Makomboki,Gathai,Kanyawa_ini,3/29/2021 8:08,1,337
KE,Muranga,Kenya - Nyeri North,Makomboki,Gathai,Kanyawa_ini 1,3/29/2021 8:08,1,375
KE,Muranga,Kenya - Nyeri North,Makomboki,Hunyu A,Gathiru,3/29/2021 8:08,1,236
UG,Kyenjojo,Uganda - Kyenjojo,Bufunjo,Kaberebere,Kaberebere tree growers group,3/29/2021 8:08,1,2623
UG,Kanungu,Uganda - Kanungu,Kinaba,Kanyabwogo,HAKAKIIRO TUKORE NAMANI,3/29/2021 8:08,1,1128
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Mukuyu group,6/14/2019 0:00,1,385
KE,Meru,Kirinyaga,Kianyaga,Kingogo,Judea group,6/14/2019 0:00,1,227
KE,Meru,Kirinyaga,Kianyaga,Kingogo,PIMIFT,6/14/2019 0:00,1,597
UG,Amuru,Uganda - Amuru,Parwacha,Karawal,Roco Paco tree planting,3/29/2021 8:08,1,480
KE,Meru,Kirinyaga,Kianyaga,Kithindi,Gatitu Group,6/14/2019 0:00,1,182
KE,Meru,Kirinyaga,Kianyaga,Mburi,Muringa A,6/14/2019 0:00,1,272
KE,Meru,Kirinyaga,Kianyaga,muthigi,MUTHIGI TREE NURSERY,6/14/2019 0:00,1,277
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Mucungwa shg,7/19/2018 18:00,1,386
KE,Meru,Kirinyaga,Kianyaga,Kiangogo,Ngeniani group,02/02/2018 18:00,1,556
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Gatitu Nursary,02/02/2018 18:00,1,387
KE,Meru,Kirinyaga,Kianyaga,Kithindi,Kamunjue s h g B,02/02/2018 18:00,1,370
KE,Meru,Kirinyaga,Kianyaga,Kithindi,Kiamuringa shg,02/02/2018 18:00,1,203
KE,Meru,Kirinyaga,Kianyaga,Kithindi,Miriini s h g,02/02/2018 18:00,1,508
KE,Meru,Kirinyaga,Kianyaga,Mburi,Kamunjue s.h.g,02/02/2018 18:00,1,307
KE,Meru,Kirinyaga,Kianyaga,Mburi,Mukaki farmers s.h.g,02/02/2018 18:00,1,261
UG,Kyenjojo,Uganda - Kyenjojo,Bufunjo,Kyakahigwa,Kyakahigwa kwetungura,3/29/2021 8:08,1,1074
KE,Muranga,Kenya - Nyeri North,Makomboki,Makomboki,Gathai 1,3/29/2021 8:08,1,212
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Kianjiru shg,06/08/2015 12:00,1,513
UG,Kabale,Uganda - Kabale,Ndeego,Matakara,Kiconco and friends tree farming,3/29/2021 8:08,1,1142
KE,Meru,Kirinyaga,Kianyaga,Kariru,MwarunguShg A,5/27/2015 0:00,1,439
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Kariara SGH,5/26/2015 6:00,1,915
UG,Bushenyi,Bushenyi,Kichwamba,Ndangara,Ndangara Twetungure,3/29/2021 8:08,1,691
KE,Nanyuki,Kenya - Laikipia West,Nganoini,Nganoini,Mugumo umoja,3/29/2021 8:08,1,0
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Ngorano,5/26/2015 6:00,1,694
KE,Meru,Kirinyaga,Kianyaga,Mirici,Ndimi A,5/26/2015 6:00,1,703
KE,Meru,Kirinyaga,Kianyaga,Kibereni,Gacatha shg,02/05/2015 12:00,1,494
UG,Bushenyi,Bushenyi,Kabukwiri,Nyakiyanja,Banyarwanda tumanyane group,3/29/2021 8:08,1,103
UG,Soroti,Soroti,Guya Guya,Odoom,Akoto Aupasi,3/29/2021 8:08,1,124
UG,Soroti,Soroti,Guya Guya,Odoom,Edeke Ekori,3/29/2021 8:08,1,341
UG,Kyenjojo,Uganda - Kyenjojo,Bufunjo,Rukukuru,Twekambe tree group,3/29/2021 8:08,1,741
KE,Mara,Kenya - Bomet,Chemaner,Tendwet,TENDWET B,3/29/2021 8:08,1,1234
UG,Amuru,Uganda - Amuru,Pacilo,Abalokodi,Atek ki lwak,3/25/2021 7:21,1,529
UG,Lira,Uganda - Lira,Abongorwot,Abongorwot,Gupu pe rom,3/25/2021 7:21,1,1207
UG,Kanungu,Uganda - Lira,Abongorwot,Abongrwot,Can oyella,3/25/2021 7:21,1,994
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Karura women group,02/02/2015 12:00,1,431
KE,Meru,Kirinyaga,Kianyaga,Kianjiru,Karura Women Group b,02/02/2015 12:00,1,1103
UG,Lira,Uganda - Lira,Abongorwot,Anyannga,Gwok Lebi Anyimcol,3/25/2021 7:21,1,490
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Awoonyim,Anyim lac tree farmers group,3/25/2021 7:21,1,149
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Awoonyim,Awoonyim tree farmers,3/25/2021 7:21,1,379
UG,Gulu,Uganda - Gulu,Panykworo,Cet kana,Akweyo Kuma teyat farmers group,3/25/2021 7:21,1,372
UG,Gulu,Uganda - Gulu,Panykworo,Cet kana,Piwan,3/25/2021 7:21,1,462
UG,Gulu,Uganda - Gulu,Panykworo,Cet kana,Yat pire tek,3/25/2021 7:21,1,423
UG,Gulu,Uganda - Gulu,Panykworo,Cet kana,You ki kumi youth,3/25/2021 7:21,1,225
KE,Meru,Kirinyaga,Kianyaga,Kainjiru,GITHANGAINI SHG,12/01/2014 12:00,1,716
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulu keno,Rubanga twero group,3/25/2021 7:21,1,988
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulu keno,Rwot mamiyo tree planting group,3/25/2021 7:21,1,41
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulu keno,Waribu can,3/25/2021 7:21,1,64
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulu kenu,Gang ber group,3/25/2021 7:21,1,534
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulu kenu,Lacan Pe Nino,3/25/2021 7:21,1,146
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Layuru,Gum pa lacwec,3/25/2021 7:21,1,413
UG,Soroti,Soroti,Toroma,Morunyanga B,Acilakide,3/25/2021 7:21,1,96
KE,Meru,Kirinyaga,Kianyaga,Kibingo,Kugeria B,01/04/2010 00:00,1,513
KE,Meru,Kirinyaga,Kianyaga,Kiangogo,Jaribu,09/04/2009 00:00,1,1274
UG,Lira,Uganda - Lira,Abongorwot,Odit,Obedo Aber,3/25/2021 7:21,1,1018
UG,Gulu,Uganda - Gulu,Panykworo,Onyayorwot,Rwot omiyo group,3/25/2021 7:21,1,149
UG,Gulu,Uganda - Gulu,Panykworo,Onyayorwot,Rwot Oyee t.p,3/25/2021 7:21,1,956
UG,Soroti,Soroti,Obule,Oteme,Itaparin tree planting group,3/25/2021 7:21,1,197
UG,Gulu,Uganda - Gulu,Panykworo,Palyec,Gang ber ki ripe,3/25/2021 7:21,1,512
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Pamin Lok oola,Tim ki kumi,3/25/2021 7:21,1,107
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Pamin mel,Out yat pi dongo lobo,3/25/2021 7:21,1,1242
UG,Gulu,Uganda - Gulu,Panykworo,Rwot Obilo,Bedo abeda tek,3/25/2021 7:21,1,42
UG,Gulu,Uganda - Gulu,Panykworo,Rwot Obilo,Tii ki cingi tree planting group,3/25/2021 7:21,1,240
UG,Kanungu,Uganda - Kanungu,Mafuga,Mafuga,Kashaki mafuga,3/24/2021 11:19,1,259
UG,Kanungu,Uganda - Kanungu,Mafuga,Mafuga,Nyamiyaga mafuga,3/24/2021 11:19,1,1539
UG,Kanungu,Uganda - Kanungu,Mafuga,Ngirisi,Kyomuranzi tree project,3/24/2021 11:19,1,215
UG,Kanungu,Uganda - Kanungu,Mafuga,Ngirisi,Ngirisi bataka,3/24/2021 11:19,1,851
UG,Kanungu,Uganda - Kanungu,Mafuga,Nyakarambi,Butabarwe mafuga,3/24/2021 11:19,1,919
UG,Kanungu,Uganda - Kanungu,Mafuga,Nyakarambi,Owabende,3/24/2021 11:19,1,1116
UG,Amuru,Uganda - Amuru,Okidi,Okidi South,Lageng pe tree planting,3/24/2021 11:19,1,524
UG,Amuru,Uganda - Amuru,Parubanga,Abera,Rubanga_Twero farmer group,3/24/2021 10:12,1,104
UG,Soroti,Soroti,Obule,Alokodum,Eteteunos Tree Planting Group,3/24/2021 10:12,1,830
UG,Soroti,Soroti,Arapai,Arusi,Arusi aminanaros tree planting group,3/24/2021 10:12,1,292
UG,Soroti,Soroti,Arapai,Arusi,Arusi ekieunos tree planting,3/24/2021 10:12,1,618
KE,Machakos,Kenya - Mbeere South,Kilango,Isaani,Kikwa Farmers,3/24/2021 10:12,1,166
KE,Machakos,Kenya - Mbeere South,Kilango,Isaani,kithaalwani,3/24/2021 10:12,1,30
KE,Machakos,Kenya - Mbeere South,Kilango,Isaani,Kyeni Kya Iuukuni,3/24/2021 10:12,1,264
KE,Machakos,Kenya - Mbeere South,Kilango,Iuukuni,Itangini,3/24/2021 10:12,1,274
KE,Trans-Nzoia,Kenya - Transnzoia,Kapsara,Kirita,Lower Nzoia,3/24/2021 10:12,1,166
UG,Kabale,Uganda - Kabale,Nyakashebeya,Kitanga,BFI TREE PlANTERS,3/24/2021 10:12,1,3310
KE,Machakos,Kenya - Mbeere South,Kilango,Kituneni,Karingile,3/24/2021 10:12,1,173
KE,Machakos,Kenya - Mbeere South,Kilango,Kituneni,THOME,3/24/2021 10:12,1,34
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Kulukeno,Yat aye ayim wa,3/24/2021 10:12,1,157
UG,Kanungu,Uganda - Kanungu,Mafuga,Mafuga Forest,Muhoko farmers,3/24/2021 10:12,1,583
UG,Kabale,Uganda - Kabale,Kashambya,Muhanga,Abamwe Group,3/24/2021 10:12,1,2278
KE,Machakos,Kenya - Mbeere South,Kilango,Nguumo,Kaseo,3/24/2021 10:12,1,118
KE,Machakos,Kenya - Mbeere South,Kilango,Nguumo,Tei,3/24/2021 10:12,1,121
KE,Machakos,Kenya - Mbeere South,Kilango,Nguumo,Twonane,3/24/2021 10:12,1,42
KE,Machakos,Kenya - Mbeere South,Kilango,Nguumo,Wendo,3/24/2021 10:12,1,58
UG,Kabale,Uganda - Kabale,Nyakashebeya,Nyakashebeya,Nyaka Tukwatanise,3/24/2021 10:12,1,3583
UG,Kanungu,Uganda - Kanungu,Mafuga,Nyamugari,Migiti farmers,3/24/2021 10:12,1,1240
UG,Soroti,Soroti,Guya Guya,Odoom,Umoja Farmers,3/24/2021 10:12,1,317
UG,Gulu,Uganda - Gulu,Punena,Ongedo,Tii Ki Kumi,3/24/2021 10:12,1,325
KE,Meru,Kirinyaga,Kianyaga,Kibingo,Kugeria Tree Planting Group,09/01/2009 00:00,1,1444
KE,Meru,Kirinyaga,Kianyaga,Rwambiti,"
Kithindi Nurseries",08/09/2009 00:00,1,854
UG,Amuru,Uganda - Amuru,Pacilo,Abalokodi,Our tree our wealth,3/23/2021 5:59,1,2287
UG,Amuru,Uganda - Amuru,Parubanga,Abera  Bungalabwor,Anga_Konya Farmers group,3/23/2021 5:59,1,486
UG,Lira,Uganda - Lira,Anyapo,Alworo,Wani Keken,3/23/2021 5:59,1,11000
UG,Lira,Uganda - Lira,Anyapo,Alworo central,Tree planting Business,3/23/2021 5:59,1,7000
UG,Lira,Uganda - Lira,Obanga ber,Barowo,Anena Anena tree farmers,3/23/2021 5:59,1,483
UG,Lira,Uganda - Lira,Obanga ber,Barowo,Bed Irwot,3/23/2021 5:59,1,623
UG,Lira,Uganda - Lira,Obanga ber,Barowo,Lobo Dongo Kede Dano,3/23/2021 5:59,1,1221
UG,Lira,Uganda - Lira,Obanga ber,Barowo,Mitami tree growers,3/23/2021 5:59,1,1110
KE,Meru,Kirinyaga,Kianyaga,Kirunyuini,Kauma,4/18/2009 0:00,1,471
KE,Meru,Kirinyaga,Kianyaga,Ngiriambu,Kirunyuini C,4/16/2009 0:00,1,451
UG,Kanungu,Uganda - Kanungu,Kinaba,Kanyamatembe,Kabaale group,3/23/2021 5:59,1,80
UG,Kiryandongo,Uganda - Kiryandongo,Kyankende,Kihca,WACHA NAMBO C group,3/23/2021 5:59,1,470
KE,Meru,Kirinyaga,Kianyaga,Kiangunju,Kiangunju C,4/14/2009 0:00,1,940
KE,Meru,Kirinyaga,Kianyaga,Kiangunju,Kiangunju  B,04/04/2009 00:00,1,355
KE,Meru,Kirinyaga,Kianyaga,Kirunyuini,Kirunyuini B,04/04/2009 00:00,1,580
KE,Meru,Kirinyaga,Kianyaga,Karucho,Kiangunju Self  help group,3/17/2009 0:00,1,871
UG,Bushenyi,Bushenyi,Kitagata,NYAKIBERE B,ABETERAINE B,3/23/2021 5:59,1,45
UG,Soroti,Soroti,Arapai,Ogorai,Asianut tree group,3/23/2021 5:59,1,831
UG,Amuru,Uganda - Amuru,Pogo,Otorokome,Can pe nino,3/23/2021 5:59,1,380
KE,Nanyuki,Kenya - Laikipia East,GATHINGI,RUAU,RUAI ENVIRONCARE A,3/23/2021 5:59,1,313
UG,Kanungu,Uganda - Kanungu,Kinaba,Ruhago,Ruhago  Turyare Emiti,3/23/2021 5:59,1,1870
KE,Trans-Nzoia,,Kapsara,Springa,Factory area small group,3/23/2021 5:59,1,653
UG,Soroti,Soroti,Obule,Temele,Temele edara amagoron group,3/23/2021 5:59,1,626
KE,Meru,Kirinyaga,Kianyaga,Kibugu,Kibugu,12/18/2008 0:00,1,698
UG,Soroti,Soroti,Guya Guya,Ameritele,HollyWood Tree Planting group,3/21/2021 6:02,1,830
UG,Soroti,Soroti,Arapai,Arusi,Arusi Apol tree planting,3/21/2021 6:02,1,379
UG,Kiryandongo,Uganda - Kiryandongo,Town Council,Kalangala,Treasure Group A,3/21/2021 6:02,1,689
UG,Kiryandongo,Uganda - Kiryandongo,Town Council,Kalangala,Treasure Group B,3/21/2021 6:02,1,2011
KE,Meru,Kirinyaga,Kianyaga,Gathunguri,Matira Men And Women,8/19/2008 0:00,1,804
KE,Meru,Kirinyaga,Kianyaga,Guama,Ngatha tree group,7/31/2008 0:00,1,855
KE,Meru,Kirinyaga,Kianyaga,Kiaruri,Kathunguri Firewood Collectors,7/31/2008 0:00,1,870
KE,Meru,Kirinyaga,Kianyaga,Rwambiti,Rwambiti M SHG,7/14/2008 0:00,1,1610
UG,Kiryandongo,,Kichwabugingo,Nying2,APENDO J,3/21/2021 6:02,1,307
UG,Kanungu,Uganda - Kanungu,Rutenga,Rwakatunguru,Rungo Twekambe,3/21/2021 6:02,1,1014
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Umoja S H G,4/25/2008 0:00,1,466
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Kiamuu Group,4/21/2008 0:00,1,486
KE,Meru,Kirinyaga,Kianyaga,Mirichi,3.k   Group,04/04/2008 00:00,1,1121
KE,Meru,Kirinyaga,Kianyaga,Ngiriambu,Kirunyuini  Tree Nursery,3/31/2008 0:00,1,770
KE,Meru,Kirinyaga,Kianyaga,Rwambiti,Kianjiru   Progresive,3/24/2008 0:00,1,2854
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Mburi Centre S.H.G  A,3/17/2008 0:00,1,610
UG,Soroti,Soroti,Guya Guya,Ameritele,Amorata Aira Ikito Group,3/19/2021 19:35,1,76
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Mburi Centre SHG B,3/17/2008 0:00,1,882
UG,Kyenjojo,Uganda - Kyenjojo,Bufunjo,Bwerwa,Byerwa Twimukye TIST group,3/19/2021 19:35,1,653
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Kiunyu SHG,3/14/2008 0:00,1,532
KE,Meru,Kirinyaga,Kianyaga,Mirici,Mburi  Centre B  SHG  A,3/14/2008 0:00,1,967
UG,Kanungu,Uganda - Kanungu,Rukarara,Karukara,Twetungure group,3/19/2021 19:35,1,3185
UG,Kanungu,Uganda - Kanungu,Rukarara,Kihinga,Twetungure group,3/19/2021 19:35,1,3998
UG,Kanungu,Uganda - Kanungu,Mafuga,Kinyafurwe,Kyakajoro tp,3/19/2021 19:35,1,651
UG,Gulu,Uganda - Gulu,Paicho,Laminto,Anyim Leng,3/19/2021 19:35,1,116
UG,Kanungu,Uganda - Kanungu,Mafuga,Mashenya,Bujongo tp,3/19/2021 19:35,1,1419
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Rianjue Group,03/11/2008 00:00,1,892
KE,Meru,Kirinyaga,Kianyaga,Mirichi,Kianjiru  Hort  and  tree  nursery,02/08/2008 00:00,1,629
UG,Soroti,Soroti,Toroma,Omiro,Abara nata TPG,3/19/2021 19:35,1,97
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhago,MUGUNYA TUKWATANISE,3/19/2021 19:35,1,1364
UG,Gulu,Uganda - Gulu,Paicho,Te_olam,GREENLAND,3/19/2021 19:35,1,790
UG,Soroti,Soroti,Ogera,Aroo,Ener kede aswam tpg aroo,3/18/2021 18:32,1,270
UG,Soroti,Soroti,Ogera,Galilaya,Agro-forestry tpg galilaya ogera,3/18/2021 18:32,1,551
UG,Soroti,Soroti,Ogera,Kikota,Amora ican,3/18/2021 18:32,1,131
UG,Bushenyi,Bushenyi,Kyaruganda,Lyngoma 1,KayonzaT/G,3/18/2021 18:32,1,495
KE,Meru,Kirinyaga,Kianyaga,Mirichi,RIANDE  SELF  HELP,1/14/2008 0:00,1,383
UG,Soroti,Soroti,Ogera,Obululun,Do with hope tpg obululun ogera,3/18/2021 18:32,1,76
UG,Soroti,Soroti,Ogera,Ogera,Aica tpg ogera,3/18/2021 18:32,1,1019
UG,Soroti,Soroti,Ogera,Ogera,Aipecitoi tpg ogera,3/18/2021 18:32,1,480
UG,Soroti,Soroti,Ogera,Ogera,Ajokis edeke tpg ogera,3/18/2021 18:32,1,1113
UG,Soroti,Soroti,Ogera,Ogera,Amora ican tpg ogera,3/18/2021 18:32,1,94
UG,Soroti,Soroti,Ogera,Opalai,Ebumainos tpg opalai,3/18/2021 18:32,1,314
UG,Soroti,Soroti,Ogera,Opalai,Ejulakisi akwap tpg opalai ogera,3/18/2021 18:32,1,414
UG,Soroti,Soroti,Ogera,Opalai,Green pusture tpg opalai,3/18/2021 18:32,1,1026
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,Kiangoro Sisters Group,11/15/2022 22:31,1,129
KE,Meru, Kirinyaga,Kiarigi,Rwathai,Kamburi Group,11/15/2022 22:31,1,330
UG,Gulu,Uganda - Gulu,Pawel Ayika,Agoro,Can Lit TP,3/18/2021 18:32,1,2558
UG,Kyenjojo,Uganda - Kyenjojo,Kyembogo,BUHUMURIRO,ABESIGANA GROUP,3/18/2021 18:32,1,309
UG,Kyenjojo,Uganda - Kyenjojo,Kyembogo,BUHUMURIRO,TWETUNGULE GROUP,3/18/2021 18:32,1,895
UG,Kyenjojo,Uganda - Kyenjojo,Kigoyera,BUHUMURO,KAROKARUNGI FARMERS,3/18/2021 18:32,1,397
UG,Kayunga,Uganda - Kayunga,Buyobe-Bukujju,BUSOLO,Busolo Green Four,3/18/2021 18:32,1,332
UG,Kabale,Uganda - Kabale,Kabere,Butobore,Murukoro land conservation group,3/18/2021 18:32,1,961
KE,Meru, Kirinyaga,Kiarigi,Kamigunda,Kianjiri Group,9/23/2022 22:28,1,262
UG,Kabale,Uganda - Kabale,Karengyere,Mushuga,Mushuga tree farmers,3/18/2021 18:32,1,228
KE,Meru, Kirinyaga,Kiarigi,Mugambaciura,Mutirima B Group,9/23/2022 22:28,1,238
UG,Kanungu,Uganda - Kanungu,Rutenga,Nyamiregyere,KATOJO TUKORE,3/18/2021 18:32,1,1001
UG,Amuru,Uganda - Amuru,Okidi,Okidi Centre,Wapito yen group,3/18/2021 18:32,1,1691
UG,Gulu,Uganda - Gulu,CET KANA OWOO,Pamin Lok oola,Diro ma be aye kwo,3/18/2021 18:32,1,604
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhago,RUTENGA CENTRAL TPG,3/18/2021 18:32,1,1430
UG,Kanungu,Uganda - Kanungu,Kinaba, KYAMUKOMBE,GROBA TREE INVESTMENTS GROUP,3/18/2021 8:29,1,550
UG,Soroti,Soroti,Guya Guya,Acuma,Acuma United Farmers,3/18/2021 8:29,1,101
KE,Meru, Kirinyaga,Kiarigi,Kiamutugu,MUGUMO,5/21/2022 0:08,1,350
KE,Meru, Kirinyaga,Kiarigi,Githure,GITHUKA Group,11/15/2021 5:07,1,265
KE,Meru, Kirinyaga,Kiarigi,Githure,Karigithu Group,11/15/2021 5:07,1,96
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Endani,3/18/2021 8:29,1,111
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Isyukoni,3/18/2021 8:29,1,59
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Mathauta,3/18/2021 8:29,1,73
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Mbone Ngwone,3/18/2021 8:29,1,57
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,NGUUMO,3/18/2021 8:29,1,163
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Twone Mbee,3/18/2021 8:29,1,115
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango,Waw'o,3/18/2021 8:29,1,166
KE,Machakos,Kenya - Mbeere South,Kilango,Kilango.,Utisi,3/18/2021 8:29,1,16
UG,Gulu,Uganda - Gulu,Omel,Kinene,Kimora,3/18/2021 8:29,1,537
UG,Gulu,Uganda - Gulu,Omel,Kinene,Kinene Central B,3/18/2021 8:29,1,41
UG,Gulu,Uganda - Gulu,Omel,Kinene,Ongaja,3/18/2021 8:29,1,226
UG,Kabale,Uganda - Kabale,Kyanamira,KITOJO,Murambo 02Tree Planting,3/18/2021 8:29,1,7175
KE,Meru, Kirinyaga,Kiarigi,Karuri,Kathethe Group,10/21/2021 5:32,1,154
KE,Meru, Kirinyaga,Kiarigi,Gituba,Ndumo Group,10/15/2021 12:03,1,161
KE,Meru, Kirinyaga,Kiarigi,Gituba,NGENGI GROUP,10/15/2021 12:03,1,231
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,Hope group,9/28/2021 17:50,1,406
KE,Nanyuki,Kenya - Nyandarua,Boiman,Mwanda,NGUBA,3/18/2021 8:29,1,5121
UG,Kiryandongo,Uganda - Kiryandongo,Kichwabugingo,Nyinga  2,Upendo   h,3/18/2021 8:29,1,136
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,Banyaruguru Tuhingye Emiti,3/18/2021 8:29,1,1025
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,Buhingo Kora Norya,3/18/2021 8:29,1,812
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,Buhingo Twetungure,3/18/2021 8:29,1,851
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,Buhingo Twimukye,3/18/2021 8:29,1,301
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,Rwandaro vision group,3/18/2021 8:29,1,583
UG,Bushenyi,Bushenyi,Kyendangara,Rwetuma,Rwetuma. Woman TG,3/18/2021 8:29,1,850
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,Kenya Group,9/28/2021 17:50,1,224
UG,Amuru,Uganda - Amuru,Parubanga,Abera  Tepuwiny,Lacac     Pe  Lony,3/18/2021 8:29,1,361
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,RAINBOW GROUP,9/28/2021 17:50,1,208
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,Ribbon GROUP,9/28/2021 17:50,1,224
KE,Meru, Kirinyaga,Kiarigi,Kiangoro,Vission GROUP,9/28/2021 17:50,1,312
KE,Meru, Kirinyaga,Kiarigi,Kathunguri,Kianduma B Women Group,8/28/2021 3:23,1,197
KE,Meru, Kirinyaga,Kiarigi,Kathunguri,Kianduma women Group,8/28/2021 3:23,1,366
KE,Meru, Kirinyaga,Kiarigi,Gichonjo,Gichonjo B Group,7/27/2021 4:57,1,178
KE,Meru, Kirinyaga,Kiarigi,Gichonjo,Gichonjo C GROUP,7/27/2021 4:57,1,237
KE,Meru, Kirinyaga,Kiarigi,Gichonjo,GichonjoTree Planting Group,7/27/2021 4:57,1,204
KE,Mara,Kenya - Bomet,Atebwo,Kapkemo,BORBOR,3/18/2021 8:29,1,827
KE,Meru, Kirinyaga,Kiarigi,Gichonjo,Kiamwembe A Group,7/27/2021 4:57,1,421
KE,Meru, Kirinyaga,Kiarigi,Mururi,Kagongo group,7/27/2021 4:57,1,350
UG,Kiryandongo,Uganda - Kiryandongo,Kichwabugingo,Kihura,WACHA NAMBO B,3/18/2021 8:29,1,286
KE,Meru, Kirinyaga,Kiarigi,Mururi,Mururi Group,7/27/2021 4:57,1,109
UG,Bushenyi,Bushenyi,Kyendangara,KITONZI,BANSABA FARMERST.G,3/18/2021 8:29,1,387
UG,Bushenyi,Bushenyi,Kyendangara,Kyendagara 1,KYENDAGARA T.G,3/18/2021 8:29,1,343
UG,Kabale,Uganda - Kabale,Nyakashebeya,Kyondo,Kyondo Tukore,3/18/2021 8:29,1,364
