Country,Proj_Area,District,Cluster,Village,Group_Name,date_registered,Groups,Trees,Date,Year_Enroled
KE,Nanyuki,Kenya - Manga,chomo,GATEI,25061,12/24/2022 22:34,1,129,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,Kagongo,32234,12/24/2022 22:34,1,161,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,Kagongo,23526,12/24/2022 22:34,1,89,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,Kagongo,31550,12/24/2022 22:34,1,197,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,Kagongo,17216,12/24/2022 22:34,1,95,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia East,Mwituria,Kijabe,14107,12/24/2022 22:34,1,439,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia East,Mwituria,Munyaka,39488,12/24/2022 22:34,1,0,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia East,Mwituria,Munyaka,15311,12/24/2022 22:34,1,0,2022-12-24 22:34:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia East,Mwituria,segera,39002,12/24/2022 22:34,1,0,2022-12-24 22:34:00 UTC,2022
UG,Kayunga,,Kasana,Wabusonko,16357,12/24/2022 22:34,1,54,2022-12-24 22:34:00 UTC,2022
UG,Soroti,Soroti,Obwobwo,OKUDA,23655,12/24/2022 22:34,1,133,2022-12-24 22:34:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,Bisaka,25560,12/23/2022 22:36,1,0,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,Bisaka,23939,12/23/2022 22:36,1,109,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,Bisaka,13562,12/23/2022 22:36,1,154,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,Bisaka,32858,12/23/2022 22:36,1,305,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,Bisaka,37313,12/23/2022 22:36,1,0,2022-12-23 22:36:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Mulala,Kambiwa,15770,12/23/2022 22:36,1,251,2022-12-23 22:36:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Mulala,Kambiwa,28598,12/23/2022 22:36,1,102,2022-12-23 22:36:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ankamia,11867,3/19/2021 19:35,1,1858,2021-03-19 19:35:00 UTC,2021
KE,Meru,Tigania,Ankamia,Iroone,27504,3/15/2021 10:51,1,3599,2021-03-15 10:51:00 UTC,2021
KE,Machakos,Kenya - Mbeere South,Mulala,Mwasa ng'ombe,13452,12/23/2022 22:36,1,139,2022-12-23 22:36:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Mulala,Mwasa ng'ombe,24370,12/23/2022 22:36,1,113,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,NYONDO,31390,12/23/2022 22:36,1,93,2022-12-23 22:36:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Nakivumbo  B,NYONDO,20346,12/23/2022 22:36,1,0,2022-12-23 22:36:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Acutomer,26804,12/22/2022 22:46,1,487,2022-12-22 22:46:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Garama,32398,12/22/2022 22:46,1,1902,2022-12-22 22:46:00 UTC,2022
UG,Isingiro,Uganda - Isingiro,Kakamba,KYABASHAIJA,36132,12/22/2022 22:46,1,82,2022-12-22 22:46:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Ruhago,31177,12/22/2022 22:46,1,2501,2022-12-22 22:46:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Mulala,Kambiwa,22974,12/22/2022 22:46,1,278,2022-12-22 22:46:00 UTC,2022
UG,Bushenyi,Bushenyi,Rwajere,Kikamba,19861,12/21/2022 22:42,1,122,2022-12-21 22:42:00 UTC,2022
UG,Bushenyi,Bushenyi,Rwajere,Nyakisama,19640,12/21/2022 22:42,1,318,2022-12-21 22:42:00 UTC,2022
UG,Bushenyi,Bushenyi,Rwajere,Nyamizo,23920,12/21/2022 22:42,1,951,2022-12-21 22:42:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhago,11077,12/21/2022 22:42,1,183,2022-12-21 22:42:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Rutenga,Rwakatunguru,22700,12/21/2022 22:42,1,1056,2022-12-21 22:42:00 UTC,2022
UG,Kitgum,Uganda - Kitgum,Namokora,Bur lela,24472,12/21/2022 22:42,1,2561,2022-12-21 22:42:00 UTC,2022
UG,Soroti,Soroti,Obwobwo,OKUDA,17893,12/21/2022 22:42,1,35,2022-12-21 22:42:00 UTC,2022
UG,Isingiro,Uganda - Isingiro,Kakamba,IZO,27097,12/20/2022 22:39,1,96,2022-12-20 22:39:00 UTC,2022
UG,Isingiro,Uganda - Isingiro,Kakamba,Kabegaramire,18492,12/20/2022 22:39,1,32,2022-12-20 22:39:00 UTC,2022
KE,Meru,Tigania,Ankamia,Iroone,26550,3/15/2021 10:51,1,886,2021-03-15 10:51:00 UTC,2021
UG,Kayunga,Uganda - Kayunga,Kasana,KASANA,23816,12/20/2022 22:39,1,325,2022-12-20 22:39:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Muringa,37076,2/19/2021 8:28,1,1541,2021-02-19 08:28:00 UTC,2021
KE,Meru,Tigania East,Ankamia,Muringa,11594,2/19/2021 8:28,1,1828,2021-02-19 08:28:00 UTC,2021
UG,Isingiro,Uganda - Isingiro,Kakamba,NTENGA A,14790,12/20/2022 22:39,1,132,2022-12-20 22:39:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Payuta,23807,12/20/2022 22:39,1,110,2022-12-20 22:39:00 UTC,2022
KE,Meru,Tigania,Ankamia,Kathakume,22985,02/01/2021 12:42,1,1256,2021-02-01 12:42:00 UTC,2021
UG,Soroti,Soroti,Obwobwo,Akwamor,25785,12/19/2022 22:40,1,162,2022-12-19 22:40:00 UTC,2022
UG,Kitgum,Uganda - Kitgum,Namokora,Golngom B,29811,12/19/2022 22:40,1,310,2022-12-19 22:40:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Bukono,Kanyantorogo,33980,12/19/2022 22:40,1,572,2022-12-19 22:40:00 UTC,2022
UG,Kabale,Uganda - Kabale,Ndeego,Muja,27967,12/19/2022 22:40,1,491,2022-12-19 22:40:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Ankamia,26497,12/25/2018 18:00,1,3391,2018-12-25 18:00:00 UTC,2018
KE,Meru,Tigania East,Ankamia,Giithu,14788,12/01/2015 00:00,1,1688,2015-12-01 00:00:00 UTC,2015
KE,Nanyuki,Kenya - Laikipia East,Sweet Water,Njoguini,28668,12/19/2022 22:40,1,0,2022-12-19 22:40:00 UTC,2022
UG,Soroti,Soroti,Obwobwo,Obwobwo,37428,12/19/2022 22:40,1,166,2022-12-19 22:40:00 UTC,2022
UG,Soroti,Soroti,Palam,Akwarekia,20431,12/18/2022 22:40,1,39,2022-12-18 22:40:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,GATEI,36689,12/18/2022 22:40,1,159,2022-12-18 22:40:00 UTC,2022
KE,Nanyuki,Kenya - Manga,chomo,KUIRIMA,33116,12/18/2022 22:40,1,79,2022-12-18 22:40:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Giithu,19762,12/01/2015 00:00,1,1427,2015-12-01 00:00:00 UTC,2015
KE,Muranga,Kenya - Manga,Kagongo,Wanyaga,11577,12/17/2022 22:40,1,20,2022-12-17 22:40:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Giithu,25167,12/01/2015 00:00,1,1762,2015-12-01 00:00:00 UTC,2015
KE,Meru,Tigania East,Ankamia,Giithu,21210,12/01/2015 00:00,1,1791,2015-12-01 00:00:00 UTC,2015
KE,Meru,Tigania East,Ankamia,Muugu,22579,12/01/2015 00:00,1,1139,2015-12-01 00:00:00 UTC,2015
KE,Meru,Tigania East,Ankamia,Muugu,18472,12/01/2015 00:00,1,3741,2015-12-01 00:00:00 UTC,2015
KE,Meru,Tigania East,Ankamia,Antuathenge,36609,5/16/2015 12:00,1,3002,2015-05-16 12:00:00 UTC,2015
KE,Meru,Tigania East,Ankamia,Ncheene,10682,10/23/2012 12:00,1,971,2012-10-23 12:00:00 UTC,2012
UG,Kanungu,Uganda - Kanungu,Mafuga,Kangarame,26347,12/13/2022 22:38,1,2304,2022-12-13 22:38:00 UTC,2022
UG,Bushenyi,Bushenyi,Kikumbo,Kyenzaza I A,12962,12/13/2022 22:38,1,6160,2022-12-13 22:38:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Kilango,Mang'eetheni,10094,12/13/2022 22:38,1,61,2022-12-13 22:38:00 UTC,2022
UG,Kole,Uganda - Kole,Baala,Ogedi,29673,12/13/2022 22:38,1,422,2022-12-13 22:38:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Mafuga,Ruhago,32314,12/13/2022 22:38,1,1294,2022-12-13 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Opanylongo,Abali,38806,12/13/2022 22:38,1,1385,2022-12-13 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Opanylongo,Abolet,33885,12/13/2022 22:38,1,4768,2022-12-13 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Opanylongo,Abolet,31496,12/13/2022 22:38,1,3380,2022-12-13 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Opanylongo,Abolet,28970,12/13/2022 22:38,1,3080,2022-12-13 22:38:00 UTC,2022
UG,Soroti,Soroti,Obwobwo,AKIMENG,11771,12/13/2022 22:38,1,75,2022-12-13 22:38:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Iroone,22666,08/10/2012 17:08,1,2964,2012-08-10 17:08:00 UTC,2012
KE,Meru,Tigania East,Ankamia,Muringi,29810,08/10/2012 17:08,1,1314,2012-08-10 17:08:00 UTC,2012
KE,Meru,Tigania East,Ankamia,Giithu,35200,04/11/2012 00:00,1,940,2012-04-11 00:00:00 UTC,2012
KE,Meru,Tigania East,Ankamia,Nkanga,31067,12/14/2011 0:00,1,1432,2011-12-14 00:00:00 UTC,2011
UG,Soroti,Soroti,Obwobwo,OKUDA,36821,12/13/2022 22:38,1,194,2022-12-13 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Opanylongo,Tegweng,27528,12/13/2022 22:38,1,293,2022-12-13 22:38:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Muringi,34679,11/01/2011 00:00,1,896,2011-11-01 00:00:00 UTC,2011
KE,Meru,Tigania East,Ankamia,Giithu,11776,02/06/2010 00:00,1,986,2010-02-06 00:00:00 UTC,2010
KE,Meru,Tigania East,Ankamia,Giithu,20490,02/06/2010 00:00,1,5817,2010-02-06 00:00:00 UTC,2010
KE,Muranga,Kenya - Nyeri North,Gatitu,Gitukia,39329,12/12/2022 22:38,1,18,2022-12-12 22:38:00 UTC,2022
KE,Meru,Tigania East,Ankamia,Giithu,34525,02/02/2010 00:00,1,1878,2010-02-02 00:00:00 UTC,2010
KE,Muranga,Kenya - Nyeri North,Mathanji-ini,Karegangoru,29860,12/12/2022 22:38,1,0,2022-12-12 22:38:00 UTC,2022
UG,Isingiro,Uganda - Isingiro,Kakamba,KAREREMA,13502,12/12/2022 22:38,1,973,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mathanji-ini,Kinyona,31730,12/12/2022 22:38,1,33,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mairi,Miikuni,24783,12/12/2022 22:38,1,8,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mairi,Miikuni,20376,12/12/2022 22:38,1,22,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mairi,Muthithi,31713,12/12/2022 22:38,1,0,2022-12-12 22:38:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Nyabinzuru,32389,12/12/2022 22:38,1,3347,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,21196,12/12/2022 22:38,1,22,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mairi,Rugongo ruraya,29172,12/12/2022 22:38,1,0,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Mairi,Rugongo ruraya,10495,12/12/2022 22:38,1,13,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,27077,12/12/2022 22:38,1,10,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,11041,12/12/2022 22:38,1,0,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,35043,12/12/2022 22:38,1,22,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,22587,12/12/2022 22:38,1,44,2022-12-12 22:38:00 UTC,2022
KE,Muranga,Kenya - Nyeri North,Gatitu,Rugongo ruraya,10921,12/12/2022 22:38,1,4,2022-12-12 22:38:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Ruhago,24237,12/12/2022 22:38,1,867,2022-12-12 22:38:00 UTC,2022
UG,Gulu,Uganda - Gulu,Panykworo,Twon okun cel,26569,12/12/2022 22:38,1,1959,2022-12-12 22:38:00 UTC,2022
UG,Amuru,Uganda - Amuru,Palwong,Ayilla,15099,12/12/2022 22:38,1,333,2022-12-12 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ncunga,33300,02/02/2010 00:00,1,2798,2010-02-02 00:00:00 UTC,2010
KE,Meru,Tigania East,Ankamia,Mwithaa,11447,1/30/2010 0:00,1,2286,2010-01-30 00:00:00 UTC,2010
KE,Meru,Tigania East,Ankamia,Nthangathi,29956,5/26/2009 0:00,1,1254,2009-05-26 00:00:00 UTC,2009
KE,Meru,Tigania,Ankamia,Ametho,27148,10/04/2007 00:00,1,1412,2007-10-04 00:00:00 UTC,2007
UG,Omoro,Uganda - Omoro,Bobi,Lantinyer,10761,12/12/2022 22:38,1,264,2022-12-12 22:38:00 UTC,2022
UG,Omoro,Uganda - Omoro,Bobi,Lantinyer,21538,12/12/2022 22:38,1,798,2022-12-12 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ametho,32112,09/10/2007 00:00,1,2039,2007-09-10 00:00:00 UTC,2007
UG,Kole,Uganda - Kole,Baala,Omatolongo,38357,12/12/2022 22:38,1,185,2022-12-12 22:38:00 UTC,2022
UG,Omoro,Uganda - Omoro,Bobi,Omokokitunge,32260,12/12/2022 22:38,1,347,2022-12-12 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,.Githu,37752,05/11/2007 00:00,1,795,2007-05-11 00:00:00 UTC,2007
KE,Meru,Tigania East,Ankamia,Muugu,13909,04/10/2007 00:00,1,1128,2007-04-10 00:00:00 UTC,2007
KE,Meru,Tigania,Ankamia,Ankamia,20569,12/30/2006 0:00,1,2150,2006-12-30 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ametho,28141,10/25/2006 0:00,1,2895,2006-10-25 00:00:00 UTC,2006
UG,Bushenyi,Bushenyi,Kabukwiri,Kihara,12295,12/11/2022 22:38,1,139,2022-12-11 22:38:00 UTC,2022
UG,Kabale,Uganda - Kabale,Ruhija,Kiyebe,29616,12/11/2022 22:38,1,66,2022-12-11 22:38:00 UTC,2022
KE,Machakos,Kenya - Mbeere South,Kaliini,Kwa mutula,14195,12/11/2022 22:38,1,359,2022-12-11 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ametho,18027,10/25/2006 0:00,1,652,2006-10-25 00:00:00 UTC,2006
UG,Kabale,Uganda - Kabale,Ruhija,Nyakaranga,25675,12/11/2022 22:38,1,317,2022-12-11 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ametho,14779,10/25/2006 0:00,1,965,2006-10-25 00:00:00 UTC,2006
UG,Bushenyi,Bushenyi,Kabukwiri,Kihara,28613,12/11/2022 22:38,1,619,2022-12-11 22:38:00 UTC,2022
UG,Omoro,Uganda - Omoro,Bobi,Omokokitunge,33624,12/11/2022 22:38,1,143,2022-12-11 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Aweo,Alobokwe,21121,12/10/2022 22:38,1,2022,2022-12-10 22:38:00 UTC,2022
UG,Kabale,Uganda - Kabale,Nyamweru,Ikore,26985,12/10/2022 22:38,1,2465,2022-12-10 22:38:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia West,Muhotetu,Karaba,16855,12/10/2022 22:38,1,121,2022-12-10 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ametho,11035,10/11/2006 00:00,1,957,2006-10-11 00:00:00 UTC,2006
UG,Gulu,Uganda - Gulu,Gwenydia,Oboko,22052,12/10/2022 22:38,1,0,2022-12-10 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Aweo,Okecoyere,36527,12/10/2022 22:38,1,2011,2022-12-10 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Aweo,Olongokongo,22546,12/10/2022 22:38,1,3408,2022-12-10 22:38:00 UTC,2022
UG,Lira,Uganda - Lira,Aweo,Oluu,30232,12/10/2022 22:38,1,1445,2022-12-10 22:38:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Pugwenyi,37108,12/10/2022 22:38,1,508,2022-12-10 22:38:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Tugu,16474,12/10/2022 22:38,1,216,2022-12-10 22:38:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Tugu,34690,12/10/2022 22:38,1,397,2022-12-10 22:38:00 UTC,2022
UG,Soroti,Soroti,Obwobwo,Apuuton,32379,12/10/2022 22:38,1,77,2022-12-10 22:38:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ameetho,32414,10/03/2006 00:00,1,2138,2006-10-03 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ameetho,18999,09/12/2006 00:00,1,966,2006-09-12 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ametho,10819,09/12/2006 00:00,1,1019,2006-09-12 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ametho,27196,09/12/2006 00:00,1,1060,2006-09-12 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ankamia,17633,09/11/2006 00:00,1,2932,2006-09-11 00:00:00 UTC,2006
UG,Kanungu,Uganda - Kanungu,Katojo,Nyamiregyere,30212,12/10/2022 22:38,1,2203,2022-12-10 22:38:00 UTC,2022
UG,Gulu,Uganda - Gulu,Omel,Ajanyi,38937,12/09/2022 22:39,1,132,2022-12-09 22:39:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ameetho,25900,09/01/2006 00:00,1,877,2006-09-01 00:00:00 UTC,2006
UG,Hoima,Uganda - Hoima,Buraru,Kyajawe,25260,12/09/2022 22:39,1,58,2022-12-09 22:39:00 UTC,2022
UG,Gulu,Uganda - Gulu,Omel,Latwong,22476,12/09/2022 22:39,1,180,2022-12-09 22:39:00 UTC,2022
UG,Kabale,Uganda - Kabale,Kamuganguzi,Rujanjara,29760,12/09/2022 22:39,1,3002,2022-12-09 22:39:00 UTC,2022
UG,Gulu,Uganda - Gulu,Alero,Kal Atocon,13388,12/09/2022 22:39,1,523,2022-12-09 22:39:00 UTC,2022
KE,Meru,Tigania,Ankamia,Muchimukuru,14047,8/22/2006 0:00,1,1149,2006-08-22 00:00:00 UTC,2006
UG,Gulu,Uganda - Gulu,Gwenydia,Latwong,20716,12/09/2022 22:39,1,230,2022-12-09 22:39:00 UTC,2022
UG,Amuru,Uganda - Amuru,Otorokume,Pakiri,26394,12/09/2022 22:39,1,916,2022-12-09 22:39:00 UTC,2022
UG,Gulu,Uganda - Gulu,Gwenydia,Paromo,10083,12/09/2022 22:39,1,1033,2022-12-09 22:39:00 UTC,2022
UG,Lira,Uganda - Lira,Anyapo,ANWONG,39696,12/08/2022 22:37,1,798,2022-12-08 22:37:00 UTC,2022
UG,Lira,Uganda - Lira,Anyapo,AWONG,19707,12/08/2022 22:37,1,1590,2022-12-08 22:37:00 UTC,2022
KE,Nanyuki,Kenya - Nyeri North,Magomano,Gathaiti,14580,12/08/2022 22:37,1,189,2022-12-08 22:37:00 UTC,2022
KE,Nanyuki,Kenya - Nyeri North,Magomano,Gathaiti,22160,12/08/2022 22:37,1,163,2022-12-08 22:37:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ankamia,27876,08/04/2006 00:00,1,696,2006-08-04 00:00:00 UTC,2006
UG,Lira,Uganda - Lira,Anyapo,OCERO,17614,12/08/2022 22:37,1,1068,2022-12-08 22:37:00 UTC,2022
KE,Nanyuki,Kenya - Laikipia West,Tandare,Gakuri,33952,12/08/2022 22:37,1,236,2022-12-08 22:37:00 UTC,2022
UG,Bushenyi,Bushenyi,Rutooto,Kanyambiriri,39305,12/08/2022 22:37,1,816,2022-12-08 22:37:00 UTC,2022
KE,Meru,Tigania,Ankamia,Antuanthenge,15344,08/02/2006 00:00,1,2024,2006-08-02 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ankamia,23263,08/01/2006 00:00,1,3997,2006-08-01 00:00:00 UTC,2006
UG,Lamwo,Uganda - Lamwo,Madi Opei,OROGO,38132,12/08/2022 22:37,1,428,2022-12-08 22:37:00 UTC,2022
UG,Lamwo,Uganda - Lamwo,Madi Opei,POBUTU,39536,12/08/2022 22:37,1,1570,2022-12-08 22:37:00 UTC,2022
KE,Nanyuki,Kenya - Nyeri North,Karundas,Rerai,35542,12/08/2022 22:37,1,79,2022-12-08 22:37:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ankamia,23877,08/01/2006 00:00,1,4269,2006-08-01 00:00:00 UTC,2006
UG,Amuru,Uganda - Amuru,Otorokume,Pakiri,29326,12/07/2022 22:37,1,1666,2022-12-07 22:37:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ankamia,14222,7/31/2006 0:00,1,4282,2006-07-31 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Angamia,35305,7/25/2006 0:00,1,778,2006-07-25 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ankamia,30482,7/25/2006 0:00,1,387,2006-07-25 00:00:00 UTC,2006
UG,Kanungu,Uganda - Kanungu,Ishaya,Kesenene,37688,12/07/2022 00:03,1,350,2022-12-07 00:03:00 UTC,2022
KE,Meru,Tigania,Ankamia,Ankamia,24914,7/25/2006 0:00,1,1410,2006-07-25 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ankamia,24983,7/25/2006 0:00,1,2363,2006-07-25 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Ankamia,17036,7/25/2006 0:00,1,8208,2006-07-25 00:00:00 UTC,2006
KE,Meru,Tigania,Ankamia,Angamia,13357,6/23/2006 0:00,1,2298,2006-06-23 00:00:00 UTC,2006
UG,Omoro,Uganda - Omoro,Bobi,Lantinyer,35728,12/07/2022 00:03,1,928,2022-12-07 00:03:00 UTC,2022
UG,Omoro,Uganda - Omoro,Bobi,Lantinyer,35955,12/07/2022 00:03,1,10,2022-12-07 00:03:00 UTC,2022
KE,Meru,Tigania,Ankamia,Miciimikuru,36560,03/10/2006 00:00,1,550,2006-03-10 00:00:00 UTC,2006
KE,Meru,Tigania East,Ankamia,Giithu,30688,2/14/2006 0:00,1,5188,2006-02-14 00:00:00 UTC,2006
KE,Meru,Igembe,Antuamuo,Amwamba,30939,11/17/2022 22:31,1,14,2022-11-17 22:31:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Kailune,28095,9/17/2022 22:27,1,17,2022-09-17 22:27:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Riaki,24232,9/17/2022 22:27,1,312,2022-09-17 22:27:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Aruka,30442,9/13/2022 22:27,1,582,2022-09-13 22:27:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Kilulumo,15486,9/13/2022 22:27,1,561,2022-09-13 22:27:00 UTC,2022
UG,Kiryandongo,Uganda - Kiryandongo,Kichwabugingo,Nyinga I I,36829,12/07/2022 00:03,1,77,2022-12-07 00:03:00 UTC,2022
UG,Kiryandongo,Uganda - Kiryandongo,Kichwabugingo,Nyinga I I,33091,12/07/2022 00:03,1,3,2022-12-07 00:03:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Ndume,14144,9/13/2022 22:27,1,254,2022-09-13 22:27:00 UTC,2022
KE,Muranga,Kenya - Manga,Kagongo,Mataara,33742,12/07/2022 00:03,1,0,2022-12-07 00:03:00 UTC,2022
UG,Bushenyi,Bushenyi,Rutooto,Nkombe,34471,12/07/2022 00:03,1,2080,2022-12-07 00:03:00 UTC,2022
UG,Gulu,Uganda - Gulu,Punena,Amoyokoma,28218,12/05/2022 22:51,1,1439,2022-12-05 22:51:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Thuui,11426,9/13/2022 22:27,1,100,2022-09-13 22:27:00 UTC,2022
UG,Lamwo,Uganda - Lamwo,Madi Opei,LOBIRI,30921,12/05/2022 22:51,1,591,2022-12-05 22:51:00 UTC,2022
KE,Nanyuki,Kenya - Nyeri North,Karundas,Rerai,10481,12/05/2022 22:51,1,289,2022-12-05 22:51:00 UTC,2022
UG,Lira,Uganda - Lira,Anyapo,Acandyang,22943,12/05/2022 22:50,1,1302,2022-12-05 22:50:00 UTC,2022
UG,Bushenyi,Bushenyi,Mitooma,Kyabuzigye C,17122,12/05/2022 22:50,1,215,2022-12-05 22:50:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Kyigarama,22829,12/05/2022 22:50,1,1296,2022-12-05 22:50:00 UTC,2022
KE,Meru,Igembe,Antuamuo,Anjaru,29706,06/04/2022 06:07,1,1995,2022-06-04 06:07:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Ruhago,26918,12/05/2022 22:50,1,1384,2022-12-05 22:50:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Katojo,Ruhago,19425,12/05/2022 22:50,1,1052,2022-12-05 22:50:00 UTC,2022
UG,Kanungu,Uganda - Kanungu,Muraamba,Rwakatunguru,13058,12/05/2022 22:50,1,1209,2022-12-05 22:50:00 UTC,2022
UG,Amuru,Uganda - Amuru,Parubanga,Abera,22115,12/04/2022 22:40,1,236,2022-12-04 22:40:00 UTC,2022
KE,Nanyuki,Kenya - Buuri,Ontilili,Antu bwa mwitu,35096,12/04/2022 22:40,1,0,2022-12-04 22:40:00 UTC,2022
KE,Muranga,Kenya - Manga,Kagongo,Chania,30692,12/04/2022 22:40,1,0,2022-12-04 22:40:00 UTC,2022
KE,Nanyuki,Kenya - Buuri,Kangaita,Karanene,32646,12/04/2022 22:40,1,0,2022-12-04 22:40:00 UTC,2022
UG,Kayunga,,Kasana,KASANA  1,20528,12/04/2022 22:40,1,153,2022-12-04 22:40:00 UTC,2022
UG,Kayunga,Uganda - Kayunga,Kasana,KASANA 1,33544,12/04/2022 22:40,1,56,2022-12-04 22:40:00 UTC,2022
